timestamp,predicted_price,actual_price
2026-05-01 00:00:00+00:00,43.075566358188546,
2026-05-01 01:00:00+00:00,44.05934264764166,
2026-05-01 02:00:00+00:00,44.19204608275791,
2026-05-01 03:00:00+00:00,45.33554659984739,
2026-05-01 04:00:00+00:00,47.69290226110648,
2026-05-01 05:00:00+00:00,49.536179615053584,
2026-05-01 06:00:00+00:00,50.49301090084372,
2026-05-01 07:00:00+00:00,52.073668884014566,
2026-05-01 08:00:00+00:00,52.27813724497187,
2026-05-01 09:00:00+00:00,52.891194388028936,
2026-05-01 10:00:00+00:00,53.69297318942736,
2026-05-01 11:00:00+00:00,53.408048631438675,
2026-05-01 12:00:00+00:00,54.03216127970438,
2026-05-01 13:00:00+00:00,55.3698638934913,
2026-05-01 14:00:00+00:00,56.45752530285918,
2026-05-01 15:00:00+00:00,56.292096533704466,
2026-05-01 16:00:00+00:00,56.5219810714641,
2026-05-01 17:00:00+00:00,56.69295661069769,
2026-05-01 18:00:00+00:00,55.22039385226921,
2026-05-01 19:00:00+00:00,55.94559441418601,
2026-05-01 20:00:00+00:00,54.9233952692727,
2026-05-01 21:00:00+00:00,54.052911664880924,
2026-05-01 22:00:00+00:00,51.97060851830887,
2026-05-01 23:00:00+00:00,51.413248194161625,
2026-05-02 00:00:00+00:00,53.43887474017028,
2026-05-02 01:00:00+00:00,54.32490377097602,
2026-05-02 02:00:00+00:00,20.615619564881058,
2026-05-02 03:00:00+00:00,22.400317136601302,
2026-05-02 04:00:00+00:00,22.935135207775964,
2026-05-02 05:00:00+00:00,22.879948212036595,
2026-05-02 06:00:00+00:00,23.747357123856933,
2026-05-02 07:00:00+00:00,24.311556724581393,
2026-05-02 08:00:00+00:00,25.04047949826072,
2026-05-02 09:00:00+00:00,27.11525002575589,
2026-05-02 10:00:00+00:00,26.554299979855543,
2026-05-02 11:00:00+00:00,27.011949327374136,
2026-05-02 12:00:00+00:00,27.677269455833642,
2026-05-02 13:00:00+00:00,29.24797468713554,
2026-05-02 14:00:00+00:00,29.248588759573046,
2026-05-02 15:00:00+00:00,30.50444653318808,
2026-05-02 16:00:00+00:00,31.524298689345926,
2026-05-02 17:00:00+00:00,31.4572948952522,
2026-05-02 18:00:00+00:00,31.611580636351505,
2026-05-02 19:00:00+00:00,31.95238918492456,
2026-05-02 20:00:00+00:00,32.350069232150425,
2026-05-02 21:00:00+00:00,31.617580629182598,
2026-05-02 22:00:00+00:00,30.468537164461196,
2026-05-02 23:00:00+00:00,31.19365343888991,
2026-05-03 00:00:00+00:00,29.446035403248437,
2026-05-03 01:00:00+00:00,30.80725421792259,
2026-05-03 02:00:00+00:00,30.39883229881689,
2026-05-03 03:00:00+00:00,30.257962738277598,
2026-05-03 04:00:00+00:00,29.776764350663996,
2026-05-03 05:00:00+00:00,28.431441889291538,
2026-05-03 06:00:00+00:00,27.639614980194615,
2026-05-03 07:00:00+00:00,26.926886134832884,
2026-05-03 08:00:00+00:00,26.86156393321398,
2026-05-03 09:00:00+00:00,27.278323605059235,
2026-05-03 10:00:00+00:00,26.863064255278875,
2026-05-03 11:00:00+00:00,26.9991761613189,
2026-05-03 12:00:00+00:00,26.87589832569102,
2026-05-03 13:00:00+00:00,27.09795722434238,
2026-05-03 14:00:00+00:00,27.20336439520546,
2026-05-03 15:00:00+00:00,27.735053516936212,
2026-05-03 16:00:00+00:00,28.751744966275034,
2026-05-03 17:00:00+00:00,28.943217382913215,
2026-05-03 18:00:00+00:00,29.070954318229823,
2026-05-03 19:00:00+00:00,29.070564255007866,
2026-05-03 20:00:00+00:00,28.902567337981452,
2026-05-03 21:00:00+00:00,29.155306550409588,
2026-05-03 22:00:00+00:00,29.33747871457237,
2026-05-03 23:00:00+00:00,29.57580680809376,
2026-05-04 00:00:00+00:00,26.474794018610304,
2026-05-04 01:00:00+00:00,25.54411725780345,
2026-05-04 02:00:00+00:00,25.083120486764688,
2026-05-04 03:00:00+00:00,24.78425314512134,
2026-05-04 04:00:00+00:00,24.89563940900451,
2026-05-04 05:00:00+00:00,24.972312433409407,
2026-05-04 06:00:00+00:00,25.17878397968763,
2026-05-04 07:00:00+00:00,25.715092508385055,
2026-05-04 08:00:00+00:00,26.423116710868698,
2026-05-04 09:00:00+00:00,27.15260602935281,
2026-05-04 10:00:00+00:00,27.881814054060534,
2026-05-04 11:00:00+00:00,28.60220527028072,
2026-05-04 12:00:00+00:00,27.453810556330716,
2026-05-04 13:00:00+00:00,27.232173817268254,
2026-05-04 14:00:00+00:00,27.41265797863202,
2026-05-04 15:00:00+00:00,27.600042878904347,
2026-05-04 16:00:00+00:00,27.571291604302118,
2026-05-04 17:00:00+00:00,27.6482030602579,
2026-05-04 18:00:00+00:00,27.64675663709955,
2026-05-04 19:00:00+00:00,27.841134066965537,
2026-05-04 20:00:00+00:00,28.161072262143147,
2026-05-04 21:00:00+00:00,28.429884353679128,
2026-05-04 22:00:00+00:00,28.82742983794687,
2026-05-04 23:00:00+00:00,29.128547564695495,
2026-05-05 00:00:00+00:00,26.02059160641742,
2026-05-05 01:00:00+00:00,25.825570774295365,
2026-05-05 02:00:00+00:00,25.626765446451422,
2026-05-05 03:00:00+00:00,25.712123239608392,
2026-05-05 04:00:00+00:00,26.096577002751673,
2026-05-05 05:00:00+00:00,26.407440704710417,
2026-05-05 06:00:00+00:00,26.61183859643527,
2026-05-05 07:00:00+00:00,26.7097238927804,
2026-05-05 08:00:00+00:00,26.682391599834514,
2026-05-05 09:00:00+00:00,27.304057881373037,
2026-05-05 10:00:00+00:00,26.384116209387223,
2026-05-05 11:00:00+00:00,26.92218901040679,
2026-05-05 12:00:00+00:00,26.986637645710573,
2026-05-05 13:00:00+00:00,27.02976673442101,
2026-05-05 14:00:00+00:00,26.7309917081568,
2026-05-05 15:00:00+00:00,27.559182384005368,
2026-05-05 16:00:00+00:00,28.01177523268491,
2026-05-05 17:00:00+00:00,28.44614706621607,
2026-05-05 18:00:00+00:00,28.726181152725488,
2026-05-05 19:00:00+00:00,28.696408052556666,
2026-05-05 20:00:00+00:00,28.598447322245633,
2026-05-05 21:00:00+00:00,28.86828293507208,
2026-05-05 22:00:00+00:00,28.946268748091224,
2026-05-05 23:00:00+00:00,29.3220254905875,
2026-05-06 00:00:00+00:00,26.335782528475754,
2026-05-06 01:00:00+00:00,26.248406018552302,
2026-05-06 02:00:00+00:00,25.24542313271556,
2026-05-06 03:00:00+00:00,24.562699518245292,
2026-05-06 04:00:00+00:00,24.365768672464903,
2026-05-06 05:00:00+00:00,24.46087216978787,
2026-05-06 06:00:00+00:00,24.521566476360242,
2026-05-06 07:00:00+00:00,25.163264838770303,
2026-05-06 08:00:00+00:00,25.41497802370246,
2026-05-06 09:00:00+00:00,26.406459259686955,
2026-05-06 10:00:00+00:00,27.03703180956981,
2026-05-06 11:00:00+00:00,27.692784063636317,
2026-05-06 12:00:00+00:00,28.756150105008473,
2026-05-06 13:00:00+00:00,29.478657741729968,
2026-05-06 14:00:00+00:00,27.635401477768074,
2026-05-06 15:00:00+00:00,27.48836244937386,
2026-05-06 16:00:00+00:00,27.560042009725272,
2026-05-06 17:00:00+00:00,27.543069676162418,
2026-05-06 18:00:00+00:00,27.74135786878442,
2026-05-06 19:00:00+00:00,27.663274689770297,
2026-05-06 20:00:00+00:00,27.700391896061348,
2026-05-06 21:00:00+00:00,28.161912017757267,
2026-05-06 22:00:00+00:00,28.485088705268588,
2026-05-06 23:00:00+00:00,29.543472240052363,
2026-05-07 00:00:00+00:00,26.00641479460523,
2026-05-07 01:00:00+00:00,25.75061063162454,
2026-05-07 02:00:00+00:00,25.74291024226901,
2026-05-07 03:00:00+00:00,25.618638913085714,
2026-05-07 04:00:00+00:00,25.668408964144497,
2026-05-07 05:00:00+00:00,25.893198416239812,
2026-05-07 06:00:00+00:00,26.494014290673054,
2026-05-07 07:00:00+00:00,27.257188615782404,
2026-05-07 08:00:00+00:00,26.65748620569416,
2026-05-07 09:00:00+00:00,26.958284397756394,
2026-05-07 10:00:00+00:00,27.118291945205215,
2026-05-07 11:00:00+00:00,26.818322573522813,
2026-05-07 12:00:00+00:00,27.009210024703314,
2026-05-07 13:00:00+00:00,27.22467319352553,
2026-05-07 14:00:00+00:00,26.69627612002744,
2026-05-07 15:00:00+00:00,27.314088865927346,
2026-05-07 16:00:00+00:00,27.749776520304145,
2026-05-07 17:00:00+00:00,28.001310339731866,
2026-05-07 18:00:00+00:00,28.129597167237208,
2026-05-07 19:00:00+00:00,28.36616069708452,
2026-05-07 20:00:00+00:00,28.613922784057003,
2026-05-07 21:00:00+00:00,28.850332424531878,
2026-05-07 22:00:00+00:00,29.00607908185667,
2026-05-07 23:00:00+00:00,29.175211422539242,
